,Authors,Title,Year,EWE,ContextEWE,Country,SpeciesBinomial_adj,G_SpeciesGrouped,Kingdom,Type,Frequency,SampleSize(N)
20,"Klockmann, Michael; Guenter, Franziska; Fischer, Klaus",Heat resistance throughout ontogeny: body size constRains thermal tolerance,2017,Y,Y,Africa,Bicyclus anynana,Arthropoda,Animalia,Temperature,1,NA
20,"Klockmann, Michael; Guenter, Franziska; Fischer, Klaus",Heat resistance throughout ontogeny: body size constRains thermal tolerance,2017,Y,Y,Africa,Bicyclus anynana,Arthropoda,Animalia,Temperature,1,NA
20,"Klockmann, Michael; Guenter, Franziska; Fischer, Klaus",Heat resistance throughout ontogeny: body size constRains thermal tolerance,2017,Y,Y,Africa,Bicyclus anynana,Arthropoda,Animalia,Temperature,1,NA
20,"Klockmann, Michael; Guenter, Franziska; Fischer, Klaus",Heat resistance throughout ontogeny: body size constRains thermal tolerance,2017,Y,Y,Africa,Bicyclus anynana,Arthropoda,Animalia,Temperature,1,NA
20,"Klockmann, Michael; Guenter, Franziska; Fischer, Klaus",Heat resistance throughout ontogeny: body size constRains thermal tolerance,2017,Y,Y,Africa,Bicyclus anynana,Arthropoda,Animalia,Temperature,1,NA
20,"Klockmann, Michael; Guenter, Franziska; Fischer, Klaus",Heat resistance throughout ontogeny: body size constRains thermal tolerance,2017,Y,Y,Africa,Bicyclus anynana,Arthropoda,Animalia,Temperature,1,NA
20,"Klockmann, Michael; Guenter, Franziska; Fischer, Klaus",Heat resistance throughout ontogeny: body size constRains thermal tolerance,2017,Y,Y,Africa,Bicyclus anynana,Arthropoda,Animalia,Temperature,1,NA
20,"Klockmann, Michael; Guenter, Franziska; Fischer, Klaus",Heat resistance throughout ontogeny: body size constRains thermal tolerance,2017,Y,Y,Africa,Bicyclus anynana,Arthropoda,Animalia,Temperature,1,NA
20,"Klockmann, Michael; Guenter, Franziska; Fischer, Klaus",Heat resistance throughout ontogeny: body size constRains thermal tolerance,2017,Y,Y,Africa,Bicyclus anynana,Arthropoda,Animalia,Temperature,1,NA
175,"Abeli, Thomas; Rossi, Graziano; Gentili, Rodolfo; Gandini, Maurizia; Mondoni, Andrea; Cristofanelli, Paolo",Effect of the extreme summer heat waves on isolated populations of two orophitic plants in the north Apennines (Italy),2012,Y,Y,Italy,Vicia cusnae Foggi et Ricceri,Angiospermae,Plantae,Temperature,1,NA
175,"Abeli, Thomas; Rossi, Graziano; Gentili, Rodolfo; Gandini, Maurizia; Mondoni, Andrea; Cristofanelli, Paolo",Effect of the extreme summer heat waves on isolated populations of two orophitic plants in the north Apennines (Italy),2012,Y,Y,Italy,Vicia cusnae Foggi et Ricceri,Angiospermae,Plantae,Temperature,1,NA
175,"Abeli, Thomas; Rossi, Graziano; Gentili, Rodolfo; Gandini, Maurizia; Mondoni, Andrea; Cristofanelli, Paolo",Effect of the extreme summer heat waves on isolated populations of two orophitic plants in the north Apennines (Italy),2012,Y,Y,Italy,Alopecurus alpinus Vill.,Angiospermae,Plantae,Temperature,1,NA
46,"Loe, Leif Egil; Hansen, Brage B.; Stien, Audun; Albon, Steve D.; Bischof, Richard; Carlsson, Anja; Irvine, R. Justin; Meland, Morten; Rivrud, Inger Maren; Ropstad, Erik; Veiberg, Vebjorn; Mysterud, Atle",Behavioral buffering of extreme weather events in a high-Arctic herbivore,2016,Y,Y,Svalbard,Rangifer tarandus platyrhynchus,Mammalia,Animalia,"snow,ice,cold Temperature",2,41
161,"Reichert, Brian E.; Cattau, Christopher E.; Fletcher, Robert J., Jr.; Kendall, William L.; Kitchens, Wiley M.",Extreme weather and experience influence reproduction in an endangered bird,2012,Y,Y,United States,Rostrhamus sociabilis plumbeus,Aves,Animalia,Drought,2,1717
161,"Reichert, Brian E.; Cattau, Christopher E.; Fletcher, Robert J., Jr.; Kendall, William L.; Kitchens, Wiley M.",Extreme weather and experience influence reproduction in an endangered bird,2012,Y,Y,United States,Rostrhamus sociabilis plumbeus,Aves,Animalia,Drought,2,1717
161,"Reichert, Brian E.; Cattau, Christopher E.; Fletcher, Robert J., Jr.; Kendall, William L.; Kitchens, Wiley M.",Extreme weather and experience influence reproduction in an endangered bird,2012,Y,Y,United States,Rostrhamus sociabilis plumbeus,Aves,Animalia,Drought,2,1717
"""79""","Senner, N.R., Verhoeven, M.A., Abad-Gomez, J.M., Gutierrez, J.S., Hooijmeijer, J.C.E.W.,
Kentie, R., Masero, J.A., Tibbitts, T.L. & Piersma, T.","When Siberia came to the Netherlands:
 the response of continental black-tailed godwits to a rare spring weather event",2015,Y,Y,Netherlands,Limosa limosa limosa,Aves,Animalia,Storm,1,37
86,"Tobolka, Marcin; Zolnierowicz, Katarzyna M.; Reeve, Nicola F.",The effect of extreme weather events on breeding parameters of the White Stork Ciconia ciconia,2015,Y,N,Poland,Ciconia ciconia,Aves,Animalia,Temperature,1,591
86,"Tobolka, Marcin; Zolnierowicz, Katarzyna M.; Reeve, Nicola F.",The effect of extreme weather events on breeding parameters of the White Stork Ciconia ciconia,2015,Y,N,Poland,Ciconia ciconia,Aves,Animalia,Precipitation,1,591
86,"Tobolka, Marcin; Zolnierowicz, Katarzyna M.; Reeve, Nicola F.",The effect of extreme weather events on breeding parameters of the White Stork Ciconia ciconia,2015,Y,N,Poland,Ciconia ciconia,Aves,Animalia,Temperature,1,591
86,"Tobolka, Marcin; Zolnierowicz, Katarzyna M.; Reeve, Nicola F.",The effect of extreme weather events on breeding parameters of the White Stork Ciconia ciconia,2015,Y,N,Poland,Ciconia ciconia,Aves,Animalia,Precipitation,1,591
86,"Tobolka, Marcin; Zolnierowicz, Katarzyna M.; Reeve, Nicola F.",The effect of extreme weather events on breeding parameters of the White Stork Ciconia ciconia,2015,Y,N,Poland,Ciconia ciconia,Aves,Animalia,Precipitation,1,591
86,"Tobolka, Marcin; Zolnierowicz, Katarzyna M.; Reeve, Nicola F.",The effect of extreme weather events on breeding parameters of the White Stork Ciconia ciconia,2015,Y,N,Poland,Ciconia ciconia,Aves,Animalia,Temperature,1,591
86,"Tobolka, Marcin; Zolnierowicz, Katarzyna M.; Reeve, Nicola F.",The effect of extreme weather events on breeding parameters of the White Stork Ciconia ciconia,2015,Y,N,Poland,Ciconia ciconia,Aves,Animalia,Temperature,1,591
86,"Tobolka, Marcin; Zolnierowicz, Katarzyna M.; Reeve, Nicola F.",The effect of extreme weather events on breeding parameters of the White Stork Ciconia ciconia,2015,Y,N,Poland,Ciconia ciconia,Aves,Animalia,Temperature,1,591
86,"Tobolka, Marcin; Zolnierowicz, Katarzyna M.; Reeve, Nicola F.",The effect of extreme weather events on breeding parameters of the White Stork Ciconia ciconia,2015,Y,N,Poland,Ciconia ciconia,Aves,Animalia,Temperature,1,591
86,"Tobolka, Marcin; Zolnierowicz, Katarzyna M.; Reeve, Nicola F.",The effect of extreme weather events on breeding parameters of the White Stork Ciconia ciconia,2015,Y,N,Poland,Ciconia ciconia,Aves,Animalia,"temperature, precipitation",1,591
52,"Milner, Jos M.; Varpe, Oystein; van der Wal, Rene; Hansen, Brage Bremset","Experimental icing affects growth, mortality, and flowering in a high Arctic dwarf shrub",2016,Y,N,Norway,Cassiope tetragona,Angiospermae,Plantae,Icing,1,264
,"Altwegg, Res; Roulin, Alexandre; Kestenholz, Matthias; Jenni, Lukas",Demographic effects of extreme winter weather in the barn owl,2006,Y,Y,Switzerland,Tyto alba,Aves,Animalia,"snow,ice,cold Temperature",1,23010
,"Altwegg, Res; Roulin, Alexandre; Kestenholz, Matthias; Jenni, Lukas",Demographic effects of extreme winter weather in the barn owl,2006,Y,Y,Switzerland,Tyto alba,Aves,Animalia,"snow,ice,cold Temperature",1,23010
,"Gaillard, JM; Duncan, P; Delorme, D; van Laere, G; Pettorelli, N; Maillard, D; Renaud, G",Effects of hurricane Lothar on the population dynamics of European roe deer,2003,Y,Y,France,Capreolus capreolus,Mammalia,Animalia,Hurricane,1,400
,"Gaillard, JM; Duncan, P; Delorme, D; van Laere, G; Pettorelli, N; Maillard, D; Renaud, G",Effects of hurricane Lothar on the population dynamics of European roe deer,2003,Y,Y,France,Capreolus capreolus,Mammalia,Animalia,Hurricane,1,400
,"Gaillard, JM; Duncan, P; Delorme, D; van Laere, G; Pettorelli, N; Maillard, D; Renaud, G",Effects of hurricane Lothar on the population dynamics of European roe deer,2003,Y,Y,France,Capreolus capreolus,Mammalia,Animalia,Hurricane,1,400
,"Gaillard, JM; Duncan, P; Delorme, D; van Laere, G; Pettorelli, N; Maillard, D; Renaud, G",Effects of hurricane Lothar on the population dynamics of European roe deer,2003,Y,Y,France,Capreolus capreolus,Mammalia,Animalia,Hurricane,1,400
,"Gaillard, JM; Duncan, P; Delorme, D; van Laere, G; Pettorelli, N; Maillard, D; Renaud, G",Effects of hurricane Lothar on the population dynamics of European roe deer,2003,Y,Y,France,Capreolus capreolus,Mammalia,Animalia,Hurricane,1,400
,"Gaillard, JM; Duncan, P; Delorme, D; van Laere, G; Pettorelli, N; Maillard, D; Renaud, G",Effects of hurricane Lothar on the population dynamics of European roe deer,2003,Y,Y,France,Capreolus capreolus,Mammalia,Animalia,Hurricane,1,400
292,"Jonsson, Jon Einar; Gardarsson, Arnthor; Gill, Jennifer A.; Petursdottir, Una Kristin; Petersen, Aevar; Gunnarsson, Tomas Gretar",Relationships between Long-Term Demography and Weather in a Sub-Arctic Population of Common Eider,2013,Y,Y,Iceland,Somateria mollissima,Aves,Animalia,Temperature,1,16
292,"Jonsson, Jon Einar; Gardarsson, Arnthor; Gill, Jennifer A.; Petursdottir, Una Kristin; Petersen, Aevar; Gunnarsson, Tomas Gretar",Relationships between Long-Term Demography and Weather in a Sub-Arctic Population of Common Eider,2013,Y,Y,Iceland,Somateria mollissima,Aves,Animalia,Temperature,1,16
292,"Jonsson, Jon Einar; Gardarsson, Arnthor; Gill, Jennifer A.; Petursdottir, Una Kristin; Petersen, Aevar; Gunnarsson, Tomas Gretar",Relationships between Long-Term Demography and Weather in a Sub-Arctic Population of Common Eider,2013,Y,Y,Iceland,Somateria mollissima,Aves,Animalia,Temperature,1,16
292,"Jonsson, Jon Einar; Gardarsson, Arnthor; Gill, Jennifer A.; Petursdottir, Una Kristin; Petersen, Aevar; Gunnarsson, Tomas Gretar",Relationships between Long-Term Demography and Weather in a Sub-Arctic Population of Common Eider,2013,Y,Y,Iceland,Somateria mollissima,Aves,Animalia,Temperature,1,7
292,"Jonsson, Jon Einar; Gardarsson, Arnthor; Gill, Jennifer A.; Petursdottir, Una Kristin; Petersen, Aevar; Gunnarsson, Tomas Gretar",Relationships between Long-Term Demography and Weather in a Sub-Arctic Population of Common Eider,2013,Y,Y,Iceland,Somateria mollissima,Aves,Animalia,Temperature,1,7
292,"Jonsson, Jon Einar; Gardarsson, Arnthor; Gill, Jennifer A.; Petursdottir, Una Kristin; Petersen, Aevar; Gunnarsson, Tomas Gretar",Relationships between Long-Term Demography and Weather in a Sub-Arctic Population of Common Eider,2013,Y,Y,Iceland,Somateria mollissima,Aves,Animalia,Temperature,1,1
292,"Jonsson, Jon Einar; Gardarsson, Arnthor; Gill, Jennifer A.; Petursdottir, Una Kristin; Petersen, Aevar; Gunnarsson, Tomas Gretar",Relationships between Long-Term Demography and Weather in a Sub-Arctic Population of Common Eider,2013,Y,Y,Iceland,Somateria mollissima,Aves,Animalia,Temperature,1,2
292,"Jonsson, Jon Einar; Gardarsson, Arnthor; Gill, Jennifer A.; Petursdottir, Una Kristin; Petersen, Aevar; Gunnarsson, Tomas Gretar",Relationships between Long-Term Demography and Weather in a Sub-Arctic Population of Common Eider,2013,Y,Y,Iceland,Somateria mollissima,Aves,Animalia,Temperature,1,2
263,"Leicht, Katja; Seppala, Katri; Seppala, Otto",Potential for adaptation to climate change: family-level variation in fitness-related traits and their responses to heat waves in a snail population,2017,Y,Y,Switzerland,L. stagnalis (snail),Mollusca,Animalia,Temperature,2,15
43,"Soriano-Redondo, Andrea; Bearhop, Stuart; Cleasby, Ian R.; Lock, Leigh; Votier, Stephen C.; Hilton, Geoff M.",Ecological Responses to Extreme Flood Events: A Case Study with a Reintroduced Bird,2016,Y,Y,United Kingdom,Grus grus,Aves,Animalia,Flood,1,197
136,"Zhou, Youbing; Newman, Chris; Chen, Jin; Xie, Zongqiang; Macdonald, David W.","Anomalous, extreme weather disrupts obligate seed dispersal mutualism: snow in a subtropical forest ecosystem",2013,Y,Y,China,Hovenia dulcis,Angiospermae,Plantae,"snow,ice,cold Temperature",1,10
162,"Adamo, Shelley A.; Baker, Jillian L.; Lovett, Maggie M. E.; Wilson, Graham",Climate Change and Temperate Zone Insects: The Tyranny of Thermodynamics Meets the World of Limited Resources,2012,Y,Y,United States,Gryllus texensis,Mammalia,Animalia,Temperature,1,82
162,"Adamo, Shelley A.; Baker, Jillian L.; Lovett, Maggie M. E.; Wilson, Graham",Climate Change and Temperate Zone Insects: The Tyranny of Thermodynamics Meets the World of Limited Resources,2012,Y,Y,United States,Gryllus texensis,Mammalia,Animalia,Temperature,1,80
247,"Cope, Michael P.; Mikhailova, Elena A.; Post, Christopher J.; Schlautman, Mark A.; McMillan, Patrick D.; Sharp, Julia L.; Gerard, Patrick D.","Impact of extreme spring temperature and summer precipitation events on flowering phenology in a three-year study of the shores of Lake Issaqueena, South Carolina",2017,Y,Y,United States,Rudbeckia hirta,Angiospermae,Plantae,"temperature, precipitation",1,NA
247,"Cope, Michael P.; Mikhailova, Elena A.; Post, Christopher J.; Schlautman, Mark A.; McMillan, Patrick D.; Sharp, Julia L.; Gerard, Patrick D.","Impact of extreme spring temperature and summer precipitation events on flowering phenology in a three-year study of the shores of Lake Issaqueena, South Carolina",2017,Y,Y,United States,Chyrsogonum virginianum,Angiospermae,Plantae,"temperature, precipitation",1,NA
247,"Cope, Michael P.; Mikhailova, Elena A.; Post, Christopher J.; Schlautman, Mark A.; McMillan, Patrick D.; Sharp, Julia L.; Gerard, Patrick D.","Impact of extreme spring temperature and summer precipitation events on flowering phenology in a three-year study of the shores of Lake Issaqueena, South Carolina",2017,Y,Y,United States,Sisyrinchium angustifolium,Angiospermae,Plantae,"temperature, precipitation",1,NA
247,"Cope, Michael P.; Mikhailova, Elena A.; Post, Christopher J.; Schlautman, Mark A.; McMillan, Patrick D.; Sharp, Julia L.; Gerard, Patrick D.","Impact of extreme spring temperature and summer precipitation events on flowering phenology in a three-year study of the shores of Lake Issaqueena, South Carolina",2017,Y,Y,United States,Verbesina virginica,Angiospermae,Plantae,"temperature, precipitation",1,NA
247,"Cope, Michael P.; Mikhailova, Elena A.; Post, Christopher J.; Schlautman, Mark A.; McMillan, Patrick D.; Sharp, Julia L.; Gerard, Patrick D.","Impact of extreme spring temperature and summer precipitation events on flowering phenology in a three-year study of the shores of Lake Issaqueena, South Carolina",2017,Y,Y,United States,Euphorbia corollata,Angiospermae,Plantae,"temperature, precipitation",1,NA
247,"Cope, Michael P.; Mikhailova, Elena A.; Post, Christopher J.; Schlautman, Mark A.; McMillan, Patrick D.; Sharp, Julia L.; Gerard, Patrick D.","Impact of extreme spring temperature and summer precipitation events on flowering phenology in a three-year study of the shores of Lake Issaqueena, South Carolina",2017,Y,Y,United States,Elephantopus tomentosus,Angiospermae,Plantae,"temperature, precipitation",1,NA
247,"Cope, Michael P.; Mikhailova, Elena A.; Post, Christopher J.; Schlautman, Mark A.; McMillan, Patrick D.; Sharp, Julia L.; Gerard, Patrick D.","Impact of extreme spring temperature and summer precipitation events on flowering phenology in a three-year study of the shores of Lake Issaqueena, South Carolina",2017,Y,Y,United States,Hypoxis hirsuta,Angiospermae,Plantae,"temperature, precipitation",1,NA
247,"Cope, Michael P.; Mikhailova, Elena A.; Post, Christopher J.; Schlautman, Mark A.; McMillan, Patrick D.; Sharp, Julia L.; Gerard, Patrick D.","Impact of extreme spring temperature and summer precipitation events on flowering phenology in a three-year study of the shores of Lake Issaqueena, South Carolina",2017,Y,Y,United States,Elephantopus tomentosus,Angiospermae,Plantae,"temperature, precipitation",1,NA
247,"Cope, Michael P.; Mikhailova, Elena A.; Post, Christopher J.; Schlautman, Mark A.; McMillan, Patrick D.; Sharp, Julia L.; Gerard, Patrick D.","Impact of extreme spring temperature and summer precipitation events on flowering phenology in a three-year study of the shores of Lake Issaqueena, South Carolina",2017,Y,Y,United States,Phlox Carolina,Angiospermae,Plantae,"temperature, precipitation",1,NA
247,"Cope, Michael P.; Mikhailova, Elena A.; Post, Christopher J.; Schlautman, Mark A.; McMillan, Patrick D.; Sharp, Julia L.; Gerard, Patrick D.","Impact of extreme spring temperature and summer precipitation events on flowering phenology in a three-year study of the shores of Lake Issaqueena, South Carolina",2017,Y,Y,United States,Silene virginica,Angiospermae,Plantae,"temperature, precipitation",1,NA
247,"Cope, Michael P.; Mikhailova, Elena A.; Post, Christopher J.; Schlautman, Mark A.; McMillan, Patrick D.; Sharp, Julia L.; Gerard, Patrick D.","Impact of extreme spring temperature and summer precipitation events on flowering phenology in a three-year study of the shores of Lake Issaqueena, South Carolina",2017,Y,Y,United States,Rudbeckia hirta,Angiospermae,Plantae,"temperature, precipitation",1,NA
247,"Cope, Michael P.; Mikhailova, Elena A.; Post, Christopher J.; Schlautman, Mark A.; McMillan, Patrick D.; Sharp, Julia L.; Gerard, Patrick D.","Impact of extreme spring temperature and summer precipitation events on flowering phenology in a three-year study of the shores of Lake Issaqueena, South Carolina",2017,Y,Y,United States,Rudbeckia hirta,Angiospermae,Plantae,"temperature, precipitation",1,NA
247,"Cope, Michael P.; Mikhailova, Elena A.; Post, Christopher J.; Schlautman, Mark A.; McMillan, Patrick D.; Sharp, Julia L.; Gerard, Patrick D.","Impact of extreme spring temperature and summer precipitation events on flowering phenology in a three-year study of the shores of Lake Issaqueena, South Carolina",2017,Y,Y,United States,Elephantopus tomentosus,Angiospermae,Plantae,"temperature, precipitation",1,NA
247,"Cope, Michael P.; Mikhailova, Elena A.; Post, Christopher J.; Schlautman, Mark A.; McMillan, Patrick D.; Sharp, Julia L.; Gerard, Patrick D.","Impact of extreme spring temperature and summer precipitation events on flowering phenology in a three-year study of the shores of Lake Issaqueena, South Carolina",2017,Y,Y,United States,Aureolaria virginica,Angiospermae,Plantae,"temperature, precipitation",1,NA
247,"Cope, Michael P.; Mikhailova, Elena A.; Post, Christopher J.; Schlautman, Mark A.; McMillan, Patrick D.; Sharp, Julia L.; Gerard, Patrick D.","Impact of extreme spring temperature and summer precipitation events on flowering phenology in a three-year study of the shores of Lake Issaqueena, South Carolina",2017,Y,Y,United States,Euphorbia corollata,Angiospermae,Plantae,"temperature, precipitation",1,NA
247,"Cope, Michael P.; Mikhailova, Elena A.; Post, Christopher J.; Schlautman, Mark A.; McMillan, Patrick D.; Sharp, Julia L.; Gerard, Patrick D.","Impact of extreme spring temperature and summer precipitation events on flowering phenology in a three-year study of the shores of Lake Issaqueena, South Carolina",2017,Y,Y,United States,Silene stellate,Angiospermae,Plantae,"temperature, precipitation",1,NA
247,"Cope, Michael P.; Mikhailova, Elena A.; Post, Christopher J.; Schlautman, Mark A.; McMillan, Patrick D.; Sharp, Julia L.; Gerard, Patrick D.","Impact of extreme spring temperature and summer precipitation events on flowering phenology in a three-year study of the shores of Lake Issaqueena, South Carolina",2017,Y,Y,United States,Aureolaria virginica,Angiospermae,Plantae,"temperature, precipitation",1,NA
247,"Cope, Michael P.; Mikhailova, Elena A.; Post, Christopher J.; Schlautman, Mark A.; McMillan, Patrick D.; Sharp, Julia L.; Gerard, Patrick D.","Impact of extreme spring temperature and summer precipitation events on flowering phenology in a three-year study of the shores of Lake Issaqueena, South Carolina",2017,Y,Y,United States,Hypoxis hirsuta,Angiospermae,Plantae,"temperature, precipitation",1,NA
247,"Cope, Michael P.; Mikhailova, Elena A.; Post, Christopher J.; Schlautman, Mark A.; McMillan, Patrick D.; Sharp, Julia L.; Gerard, Patrick D.","Impact of extreme spring temperature and summer precipitation events on flowering phenology in a three-year study of the shores of Lake Issaqueena, South Carolina",2017,Y,Y,United States,Lobelia cardinalis,Angiospermae,Plantae,"temperature, precipitation",1,NA
247,"Cope, Michael P.; Mikhailova, Elena A.; Post, Christopher J.; Schlautman, Mark A.; McMillan, Patrick D.; Sharp, Julia L.; Gerard, Patrick D.","Impact of extreme spring temperature and summer precipitation events on flowering phenology in a three-year study of the shores of Lake Issaqueena, South Carolina",2017,Y,Y,United States,Euphorbia corollata,Angiospermae,Plantae,"temperature, precipitation",1,NA
247,"Cope, Michael P.; Mikhailova, Elena A.; Post, Christopher J.; Schlautman, Mark A.; McMillan, Patrick D.; Sharp, Julia L.; Gerard, Patrick D.","Impact of extreme spring temperature and summer precipitation events on flowering phenology in a three-year study of the shores of Lake Issaqueena, South Carolina",2017,Y,Y,United States,Sisyrinchium angustifolium,Angiospermae,Plantae,"temperature, precipitation",1,NA
247,"Cope, Michael P.; Mikhailova, Elena A.; Post, Christopher J.; Schlautman, Mark A.; McMillan, Patrick D.; Sharp, Julia L.; Gerard, Patrick D.","Impact of extreme spring temperature and summer precipitation events on flowering phenology in a three-year study of the shores of Lake Issaqueena, South Carolina",2017,Y,Y,United States,Hieracium venosum,Angiospermae,Plantae,"temperature, precipitation",1,NA
247,"Cope, Michael P.; Mikhailova, Elena A.; Post, Christopher J.; Schlautman, Mark A.; McMillan, Patrick D.; Sharp, Julia L.; Gerard, Patrick D.","Impact of extreme spring temperature and summer precipitation events on flowering phenology in a three-year study of the shores of Lake Issaqueena, South Carolina",2017,Y,Y,United States,Lobelia spicata,Angiospermae,Plantae,"temperature, precipitation",1,NA
247,"Cope, Michael P.; Mikhailova, Elena A.; Post, Christopher J.; Schlautman, Mark A.; McMillan, Patrick D.; Sharp, Julia L.; Gerard, Patrick D.","Impact of extreme spring temperature and summer precipitation events on flowering phenology in a three-year study of the shores of Lake Issaqueena, South Carolina",2017,Y,Y,United States,Verbesina virginica,Angiospermae,Plantae,"temperature, precipitation",1,NA
247,"Cope, Michael P.; Mikhailova, Elena A.; Post, Christopher J.; Schlautman, Mark A.; McMillan, Patrick D.; Sharp, Julia L.; Gerard, Patrick D.","Impact of extreme spring temperature and summer precipitation events on flowering phenology in a three-year study of the shores of Lake Issaqueena, South Carolina",2017,Y,Y,United States,Hypoxis hirsuta,Angiospermae,Plantae,"temperature, precipitation",1,NA
247,"Cope, Michael P.; Mikhailova, Elena A.; Post, Christopher J.; Schlautman, Mark A.; McMillan, Patrick D.; Sharp, Julia L.; Gerard, Patrick D.","Impact of extreme spring temperature and summer precipitation events on flowering phenology in a three-year study of the shores of Lake Issaqueena, South Carolina",2017,Y,Y,United States,Verbesina virginica,Angiospermae,Plantae,"temperature, precipitation",1,NA
247,"Cope, Michael P.; Mikhailova, Elena A.; Post, Christopher J.; Schlautman, Mark A.; McMillan, Patrick D.; Sharp, Julia L.; Gerard, Patrick D.","Impact of extreme spring temperature and summer precipitation events on flowering phenology in a three-year study of the shores of Lake Issaqueena, South Carolina",2017,Y,Y,United States,Hieracium venosum,Angiospermae,Plantae,"temperature, precipitation",1,NA
247,"Cope, Michael P.; Mikhailova, Elena A.; Post, Christopher J.; Schlautman, Mark A.; McMillan, Patrick D.; Sharp, Julia L.; Gerard, Patrick D.","Impact of extreme spring temperature and summer precipitation events on flowering phenology in a three-year study of the shores of Lake Issaqueena, South Carolina",2017,Y,Y,United States,Aureolaria virginica,Angiospermae,Plantae,"temperature, precipitation",1,NA
247,"Cope, Michael P.; Mikhailova, Elena A.; Post, Christopher J.; Schlautman, Mark A.; McMillan, Patrick D.; Sharp, Julia L.; Gerard, Patrick D.","Impact of extreme spring temperature and summer precipitation events on flowering phenology in a three-year study of the shores of Lake Issaqueena, South Carolina",2017,Y,Y,United States,Lobelia spicata,Angiospermae,Plantae,"temperature, precipitation",1,NA
247,"Cope, Michael P.; Mikhailova, Elena A.; Post, Christopher J.; Schlautman, Mark A.; McMillan, Patrick D.; Sharp, Julia L.; Gerard, Patrick D.","Impact of extreme spring temperature and summer precipitation events on flowering phenology in a three-year study of the shores of Lake Issaqueena, South Carolina",2017,Y,Y,United States,Chyrsogonum virginianum,Angiospermae,Plantae,"temperature, precipitation",1,NA
247,"Cope, Michael P.; Mikhailova, Elena A.; Post, Christopher J.; Schlautman, Mark A.; McMillan, Patrick D.; Sharp, Julia L.; Gerard, Patrick D.","Impact of extreme spring temperature and summer precipitation events on flowering phenology in a three-year study of the shores of Lake Issaqueena, South Carolina",2017,Y,Y,United States,Chyrsogonum virginianum,Angiospermae,Plantae,"temperature, precipitation",1,NA
247,"Cope, Michael P.; Mikhailova, Elena A.; Post, Christopher J.; Schlautman, Mark A.; McMillan, Patrick D.; Sharp, Julia L.; Gerard, Patrick D.","Impact of extreme spring temperature and summer precipitation events on flowering phenology in a three-year study of the shores of Lake Issaqueena, South Carolina",2017,Y,Y,United States,Silene virginica,Angiospermae,Plantae,"temperature, precipitation",1,NA
247,"Cope, Michael P.; Mikhailova, Elena A.; Post, Christopher J.; Schlautman, Mark A.; McMillan, Patrick D.; Sharp, Julia L.; Gerard, Patrick D.","Impact of extreme spring temperature and summer precipitation events on flowering phenology in a three-year study of the shores of Lake Issaqueena, South Carolina",2017,Y,Y,United States,Phlox Carolina,Angiospermae,Plantae,"temperature, precipitation",1,NA
247,"Cope, Michael P.; Mikhailova, Elena A.; Post, Christopher J.; Schlautman, Mark A.; McMillan, Patrick D.; Sharp, Julia L.; Gerard, Patrick D.","Impact of extreme spring temperature and summer precipitation events on flowering phenology in a three-year study of the shores of Lake Issaqueena, South Carolina",2017,Y,Y,United States,Hieracium venosum,Angiospermae,Plantae,"temperature, precipitation",1,NA
247,"Cope, Michael P.; Mikhailova, Elena A.; Post, Christopher J.; Schlautman, Mark A.; McMillan, Patrick D.; Sharp, Julia L.; Gerard, Patrick D.","Impact of extreme spring temperature and summer precipitation events on flowering phenology in a three-year study of the shores of Lake Issaqueena, South Carolina",2017,Y,Y,United States,Silene stellate,Angiospermae,Plantae,"temperature, precipitation",1,NA
247,"Cope, Michael P.; Mikhailova, Elena A.; Post, Christopher J.; Schlautman, Mark A.; McMillan, Patrick D.; Sharp, Julia L.; Gerard, Patrick D.","Impact of extreme spring temperature and summer precipitation events on flowering phenology in a three-year study of the shores of Lake Issaqueena, South Carolina",2017,Y,Y,United States,Silene virginica,Angiospermae,Plantae,"temperature, precipitation",1,NA
247,"Cope, Michael P.; Mikhailova, Elena A.; Post, Christopher J.; Schlautman, Mark A.; McMillan, Patrick D.; Sharp, Julia L.; Gerard, Patrick D.","Impact of extreme spring temperature and summer precipitation events on flowering phenology in a three-year study of the shores of Lake Issaqueena, South Carolina",2017,Y,Y,United States,Hieracium venosum,Angiospermae,Plantae,"temperature, precipitation",1,NA
247,"Cope, Michael P.; Mikhailova, Elena A.; Post, Christopher J.; Schlautman, Mark A.; McMillan, Patrick D.; Sharp, Julia L.; Gerard, Patrick D.","Impact of extreme spring temperature and summer precipitation events on flowering phenology in a three-year study of the shores of Lake Issaqueena, South Carolina",2017,Y,Y,United States,Lobelia spicata,Angiospermae,Plantae,"temperature, precipitation",1,NA
247,"Cope, Michael P.; Mikhailova, Elena A.; Post, Christopher J.; Schlautman, Mark A.; McMillan, Patrick D.; Sharp, Julia L.; Gerard, Patrick D.","Impact of extreme spring temperature and summer precipitation events on flowering phenology in a three-year study of the shores of Lake Issaqueena, South Carolina",2017,Y,Y,United States,Phlox Carolina,Angiospermae,Plantae,"temperature, precipitation",1,NA
247,"Cope, Michael P.; Mikhailova, Elena A.; Post, Christopher J.; Schlautman, Mark A.; McMillan, Patrick D.; Sharp, Julia L.; Gerard, Patrick D.","Impact of extreme spring temperature and summer precipitation events on flowering phenology in a three-year study of the shores of Lake Issaqueena, South Carolina",2017,Y,Y,United States,Silene stellate,Angiospermae,Plantae,"temperature, precipitation",1,NA
